index,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2021-08-04 20:15:00,20210804,20:15:00,311.84,311.86,311.74,311.81,27550
2021-08-04 20:20:00,20210804,20:20:00,311.8,311.83,311.7,311.8,23820
2021-08-04 20:25:00,20210804,20:25:00,311.8,311.82,311.71,311.71,7730
2021-08-04 20:30:00,20210804,20:30:00,311.71,311.8,311.61,311.73,11790
2021-08-04 20:35:00,20210804,20:35:00,311.73,311.79,311.64,311.74,13290
2021-08-04 20:40:00,20210804,20:40:00,311.74,311.79,311.69,311.69,16540
2021-08-04 20:45:00,20210804,20:45:00,311.7,311.75,311.61,311.61,15080
2021-08-04 20:50:00,20210804,20:50:00,311.62,311.76,311.61,311.73,12630
2021-08-04 20:55:00,20210804,20:55:00,311.73,311.75,311.73,311.73,7050
2021-08-04 21:00:00,20210804,21:00:00,311.75,311.75,311.63,311.71,9360
2021-08-04 21:05:00,20210804,21:05:00,311.71,311.75,311.66,311.75,28760
2021-08-04 21:10:00,20210804,21:10:00,311.75,311.89,311.65,311.66,113710
2021-08-04 21:15:00,20210804,21:15:00,311.8,311.87,311.63,311.72,32190
2021-08-04 21:20:00,20210804,21:20:00,311.66,311.73,311.62,311.69,18450
2021-08-04 21:25:00,20210804,21:25:00,311.69,311.69,311.6,311.6,51230
2021-08-04 21:30:00,20210804,21:30:00,311.6,311.63,311.55,311.56,5000
2021-08-04 21:35:00,20210804,21:35:00,311.56,311.6,311.41,311.57,19960
2021-08-04 21:40:00,20210804,21:40:00,311.57,311.59,311.42,311.43,5980
2021-08-04 21:45:00,20210804,21:45:00,311.45,311.56,311.4,311.45,24110
2021-08-04 21:50:00,20210804,21:50:00,311.45,311.49,311.23,311.34,48020
2021-08-04 21:55:00,20210804,21:55:00,311.26,311.38,311.21,311.33,35780
2021-08-04 22:00:00,20210804,22:00:00,311.33,311.33,311.07,311.09,19120
2021-08-04 22:05:00,20210804,22:05:00,311.09,311.17,310.9,311.09,95240
2021-08-04 22:10:00,20210804,22:10:00,311.02,311.11,310.94,311.0,24750
2021-08-04 22:15:00,20210804,22:15:00,311.01,311.13,310.93,310.97,29510
2021-08-04 22:20:00,20210804,22:20:00,310.97,311.0,310.9,310.92,74160
2021-08-04 22:25:00,20210804,22:25:00,311.0,311.0,310.91,310.91,28760
2021-08-04 22:30:00,20210804,22:30:00,310.93,311.08,310.9,311.08,130400
2021-08-04 22:35:00,20210804,22:35:00,311.1,311.27,310.99,311.2,24250
2021-08-04 22:40:00,20210804,22:40:00,311.08,311.2,311.01,311.2,14600
2021-08-04 22:45:00,20210804,22:45:00,311.19,311.19,311.06,311.11,6070
2021-08-04 22:50:00,20210804,22:50:00,311.11,311.21,311.11,311.11,9550
2021-08-04 22:55:00,20210804,22:55:00,311.19,311.21,310.96,311.0,29560
2021-08-04 23:00:00,20210804,23:00:00,311.0,311.11,311.0,311.11,11550
2021-08-04 23:05:00,20210804,23:05:00,311.11,311.11,311.02,311.03,8910
2021-08-04 23:10:00,20210804,23:10:00,311.02,311.05,310.91,311.0,28210
2021-08-04 23:15:00,20210804,23:15:00,310.97,311.03,310.92,310.96,10720
2021-08-04 23:20:00,20210804,23:20:00,310.96,311.05,310.92,311.05,6450
2021-08-04 23:25:00,20210804,23:25:00,311.01,311.11,310.97,311.11,7210
2021-08-04 23:30:00,20210804,23:30:00,311.11,311.11,310.94,311.05,32010
2021-08-04 23:35:00,20210804,23:35:00,311.05,311.14,311.0,311.12,3410
2021-08-04 23:40:00,20210804,23:40:00,311.03,311.17,311.02,311.13,11090
2021-08-04 23:45:00,20210804,23:45:00,311.02,311.1,310.92,311.1,34180
2021-08-05 10:00:00,20210805,10:00:00,311.02,311.43,310.82,311.18,416120
2021-08-05 10:05:00,20210805,10:05:00,311.18,312.3,311.01,312.21,848420
2021-08-05 10:10:00,20210805,10:10:00,312.25,312.47,312.08,312.33,909090
2021-08-05 10:15:00,20210805,10:15:00,312.33,312.87,312.3,312.63,828430
2021-08-05 10:20:00,20210805,10:20:00,312.63,312.63,312.3,312.36,361270
2021-08-05 10:25:00,20210805,10:25:00,312.32,312.55,312.25,312.3,430290
2021-08-05 10:30:00,20210805,10:30:00,312.25,312.33,311.95,312.2,210050
2021-08-05 10:35:00,20210805,10:35:00,312.2,312.2,311.85,311.91,141020
2021-08-05 10:40:00,20210805,10:40:00,311.99,312.0,311.8,311.98,186930
2021-08-05 10:45:00,20210805,10:45:00,311.99,312.15,311.4,311.59,432590
2021-08-05 10:50:00,20210805,10:50:00,311.59,311.82,311.56,311.78,142810
2021-08-05 10:55:00,20210805,10:55:00,311.8,311.82,311.6,311.67,167060
2021-08-05 11:00:00,20210805,11:00:00,311.67,312.38,311.52,312.18,655050
2021-08-05 11:05:00,20210805,11:05:00,312.2,312.48,312.14,312.31,237370
2021-08-05 11:10:00,20210805,11:10:00,312.28,312.41,312.1,312.11,118330
2021-08-05 11:15:00,20210805,11:15:00,312.1,312.46,312.1,312.46,110140
2021-08-05 11:20:00,20210805,11:20:00,312.42,312.49,312.12,312.15,86650
2021-08-05 11:25:00,20210805,11:25:00,312.15,312.39,312.15,312.3,70230
2021-08-05 11:30:00,20210805,11:30:00,312.3,312.63,312.11,312.27,380440
2021-08-05 11:35:00,20210805,11:35:00,312.22,312.5,312.22,312.32,98430
2021-08-05 11:40:00,20210805,11:40:00,312.3,312.62,312.3,312.45,131820
2021-08-05 11:45:00,20210805,11:45:00,312.45,312.5,312.16,312.16,132800
2021-08-05 11:50:00,20210805,11:50:00,312.2,312.85,312.16,312.85,557100
2021-08-05 11:55:00,20210805,11:55:00,312.85,313.1,312.44,312.57,915140
2021-08-05 12:00:00,20210805,12:00:00,312.5,312.95,312.44,312.94,138130
2021-08-05 12:05:00,20210805,12:05:00,312.95,313.0,312.9,312.99,207590
2021-08-05 12:10:00,20210805,12:10:00,313.0,313.1,312.9,313.09,166670
2021-08-05 12:15:00,20210805,12:15:00,313.09,313.09,312.87,312.97,166690
2021-08-05 12:20:00,20210805,12:20:00,313.0,313.15,312.8,313.09,324870
2021-08-05 12:25:00,20210805,12:25:00,313.09,313.15,312.8,312.88,79290
2021-08-05 12:30:00,20210805,12:30:00,312.88,313.12,312.88,313.07,125490
2021-08-05 12:35:00,20210805,12:35:00,313.07,313.1,312.85,313.05,49610
2021-08-05 12:40:00,20210805,12:40:00,313.1,313.15,312.93,313.1,189670
2021-08-05 12:45:00,20210805,12:45:00,313.07,313.14,312.84,313.0,81250
2021-08-05 12:50:00,20210805,12:50:00,313.0,313.0,312.81,312.82,144710
2021-08-05 12:55:00,20210805,12:55:00,312.83,313.05,312.82,313.05,94800
2021-08-05 13:00:00,20210805,13:00:00,313.05,313.1,312.8,313.0,135820
2021-08-05 13:05:00,20210805,13:05:00,313.0,313.06,312.9,312.96,85020
2021-08-05 13:10:00,20210805,13:10:00,312.95,313.0,312.81,312.84,177660
2021-08-05 13:15:00,20210805,13:15:00,312.87,313.11,312.84,312.94,311000
2021-08-05 13:20:00,20210805,13:20:00,312.94,313.15,312.94,313.14,478430
2021-08-05 13:25:00,20210805,13:25:00,313.15,313.3,313.12,313.25,400840
2021-08-05 13:30:00,20210805,13:30:00,313.26,313.28,313.0,313.11,190040
2021-08-05 13:35:00,20210805,13:35:00,313.02,313.14,312.92,313.01,119260
2021-08-05 13:40:00,20210805,13:40:00,313.01,313.34,313.01,313.18,336690
2021-08-05 13:45:00,20210805,13:45:00,313.19,313.33,313.06,313.23,181350
2021-08-05 13:50:00,20210805,13:50:00,313.23,313.33,313.03,313.14,308610
2021-08-05 13:55:00,20210805,13:55:00,313.2,313.29,313.08,313.27,73460
2021-08-05 14:00:00,20210805,14:00:00,313.27,313.3,313.27,313.29,87860
2021-08-05 14:05:00,20210805,14:05:00,313.29,313.3,312.82,312.85,355570
2021-08-05 14:10:00,20210805,14:10:00,312.82,312.88,312.51,312.72,252600
2021-08-05 14:15:00,20210805,14:15:00,312.75,313.09,312.72,313.08,179870
2021-08-05 14:20:00,20210805,14:20:00,313.08,313.26,312.97,313.1,157840
2021-08-05 14:25:00,20210805,14:25:00,313.1,313.24,312.99,313.14,74310
2021-08-05 14:30:00,20210805,14:30:00,313.21,313.3,313.06,313.15,188740
2021-08-05 14:35:00,20210805,14:35:00,313.21,313.35,313.12,313.3,224540
2021-08-05 14:40:00,20210805,14:40:00,313.26,313.31,313.12,313.21,95470
2021-08-05 14:45:00,20210805,14:45:00,313.21,313.21,312.97,313.09,138590
2021-08-05 14:50:00,20210805,14:50:00,313.07,313.17,313.03,313.15,55840
2021-08-05 14:55:00,20210805,14:55:00,313.15,313.2,313.1,313.15,115280
2021-08-05 15:00:00,20210805,15:00:00,313.18,313.29,313.15,313.27,111000
2021-08-05 15:05:00,20210805,15:05:00,313.27,313.3,313.09,313.21,154940
2021-08-05 15:10:00,20210805,15:10:00,313.17,313.35,313.17,313.26,310040
2021-08-05 15:15:00,20210805,15:15:00,313.2,313.35,313.19,313.28,86740
2021-08-05 15:20:00,20210805,15:20:00,313.26,313.6,313.1,313.21,638690
2021-08-05 15:25:00,20210805,15:25:00,313.13,313.3,313.1,313.3,84910
2021-08-05 15:30:00,20210805,15:30:00,313.29,313.5,313.11,313.47,127210
2021-08-05 15:35:00,20210805,15:35:00,313.5,313.6,313.36,313.59,120210
2021-08-05 15:40:00,20210805,15:40:00,313.6,313.83,313.45,313.69,622710
2021-08-05 15:45:00,20210805,15:45:00,313.65,313.74,313.49,313.62,160260
2021-08-05 15:50:00,20210805,15:50:00,313.64,313.65,313.15,313.19,154750
2021-08-05 15:55:00,20210805,15:55:00,313.28,313.3,313.03,313.22,197220
2021-08-05 16:00:00,20210805,16:00:00,313.2,313.49,313.13,313.43,117030
2021-08-05 16:05:00,20210805,16:05:00,313.4,313.5,313.37,313.43,100160
2021-08-05 16:10:00,20210805,16:10:00,313.43,313.54,313.36,313.54,162090
2021-08-05 16:15:00,20210805,16:15:00,313.54,313.78,313.52,313.56,227290
2021-08-05 16:20:00,20210805,16:20:00,313.6,313.63,313.47,313.63,171580
2021-08-05 16:25:00,20210805,16:25:00,313.63,313.83,313.57,313.82,384020
2021-08-05 16:30:00,20210805,16:30:00,313.82,313.9,313.63,313.69,273660
2021-08-05 16:35:00,20210805,16:35:00,313.69,313.84,313.58,313.8,231810
2021-08-05 16:40:00,20210805,16:40:00,313.8,313.9,313.69,313.82,323700
2021-08-05 16:45:00,20210805,16:45:00,313.86,313.86,313.66,313.78,108460
2021-08-05 16:50:00,20210805,16:50:00,313.78,313.79,313.7,313.74,520450
2021-08-05 16:55:00,20210805,16:55:00,313.74,313.79,313.71,313.79,154700
2021-08-05 17:00:00,20210805,17:00:00,313.79,314.0,313.77,313.99,800830
2021-08-05 17:05:00,20210805,17:05:00,313.99,314.38,313.96,314.34,1481960
2021-08-05 17:10:00,20210805,17:10:00,314.34,314.6,314.24,314.5,1032820
2021-08-05 17:15:00,20210805,17:15:00,314.51,314.65,314.5,314.65,417760
2021-08-05 17:20:00,20210805,17:20:00,314.65,314.65,314.06,314.06,350290
2021-08-05 17:25:00,20210805,17:25:00,314.06,314.47,314.06,314.18,181330
2021-08-05 17:30:00,20210805,17:30:00,314.18,314.5,314.18,314.4,187920
2021-08-05 17:35:00,20210805,17:35:00,314.35,314.44,313.69,313.8,643800
2021-08-05 17:40:00,20210805,17:40:00,313.77,313.99,313.71,313.82,224060
2021-08-05 17:45:00,20210805,17:45:00,313.84,314.21,313.69,313.73,466950
2021-08-05 17:50:00,20210805,17:50:00,313.79,313.86,313.6,313.75,278530
2021-08-05 17:55:00,20210805,17:55:00,313.7,314.1,313.6,314.1,284520
2021-08-05 18:00:00,20210805,18:00:00,314.1,314.66,314.1,314.64,527780
2021-08-05 18:05:00,20210805,18:05:00,314.62,314.8,314.62,314.68,315920
2021-08-05 18:10:00,20210805,18:10:00,314.69,314.99,314.68,314.95,486910
2021-08-05 18:15:00,20210805,18:15:00,314.95,315.1,314.65,315.0,1368480
2021-08-05 18:20:00,20210805,18:20:00,315.0,315.26,314.97,315.23,756930
2021-08-05 18:25:00,20210805,18:25:00,315.23,315.6,315.01,315.38,1565900
2021-08-05 18:30:00,20210805,18:30:00,315.36,315.59,315.0,315.59,634500
2021-08-05 18:35:00,20210805,18:35:00,315.59,315.87,315.58,315.81,537050
2021-08-05 18:45:00,20210805,18:45:00,315.56,315.56,315.56,315.56,1515610
2021-08-05 19:00:00,20210805,19:00:00,315.5,315.5,315.5,315.5,7170
2021-08-05 19:05:00,20210805,19:05:00,315.5,315.91,315.08,315.12,215310
2021-08-05 19:10:00,20210805,19:10:00,315.12,315.38,315.06,315.12,65830
2021-08-05 19:15:00,20210805,19:15:00,315.12,315.28,315.11,315.14,39900
2021-08-05 19:20:00,20210805,19:20:00,315.15,315.21,315.04,315.15,70700
2021-08-05 19:25:00,20210805,19:25:00,315.15,315.2,315.0,315.13,148720
2021-08-05 19:30:00,20210805,19:30:00,315.04,315.25,315.04,315.23,32530
2021-08-05 19:35:00,20210805,19:35:00,315.23,315.23,315.01,315.04,66290
2021-08-05 19:40:00,20210805,19:40:00,315.04,315.13,314.95,315.0,32060
2021-08-05 19:45:00,20210805,19:45:00,315.02,315.08,314.92,315.01,36570
2021-08-05 19:50:00,20210805,19:50:00,315.07,315.15,315.02,315.11,37130
2021-08-05 19:55:00,20210805,19:55:00,315.11,315.14,315.09,315.14,13020
2021-08-05 20:00:00,20210805,20:00:00,315.11,315.15,315.08,315.11,16940
2021-08-05 20:05:00,20210805,20:05:00,315.11,315.15,315.08,315.12,30350
2021-08-05 20:10:00,20210805,20:10:00,315.15,315.15,315.01,315.1,12450
2021-08-05 20:15:00,20210805,20:15:00,315.03,315.2,315.03,315.2,44730
2021-08-05 20:20:00,20210805,20:20:00,315.2,315.2,315.06,315.11,51420
2021-08-05 20:25:00,20210805,20:25:00,315.11,315.16,315.0,315.0,115190
2021-08-05 20:30:00,20210805,20:30:00,315.06,315.12,314.92,315.0,86910
2021-08-05 20:35:00,20210805,20:35:00,315.01,315.09,314.9,315.0,69890
2021-08-05 20:40:00,20210805,20:40:00,315.08,315.16,314.94,315.0,46760
2021-08-05 20:45:00,20210805,20:45:00,315.0,315.09,314.84,314.92,61650
2021-08-05 20:50:00,20210805,20:50:00,314.89,315.0,314.8,314.99,67080
2021-08-05 20:55:00,20210805,20:55:00,314.88,315.0,314.8,314.92,38780
2021-08-05 21:00:00,20210805,21:00:00,315.0,315.0,314.8,314.98,24520
2021-08-05 21:05:00,20210805,21:05:00,314.87,315.05,314.86,315.05,29340
2021-08-05 21:10:00,20210805,21:10:00,315.05,315.07,314.92,315.05,14210
2021-08-05 21:15:00,20210805,21:15:00,315.05,315.1,315.0,315.05,36920
2021-08-05 21:20:00,20210805,21:20:00,315.05,315.09,314.86,314.99,56410
2021-08-05 21:25:00,20210805,21:25:00,314.9,315.12,314.89,315.1,24700
2021-08-05 21:30:00,20210805,21:30:00,315.0,315.09,315.0,315.06,8010
2021-08-05 21:35:00,20210805,21:35:00,315.0,315.07,314.89,314.93,8670
2021-08-05 21:40:00,20210805,21:40:00,315.0,315.0,314.86,314.93,12130
2021-08-05 21:45:00,20210805,21:45:00,314.98,315.08,314.93,314.95,16130
2021-08-05 21:50:00,20210805,21:50:00,315.0,315.0,314.93,314.93,3410
2021-08-05 21:55:00,20210805,21:55:00,314.99,315.0,314.95,314.96,5520
2021-08-05 22:00:00,20210805,22:00:00,315.0,315.0,314.95,314.96,11080
2021-08-05 22:05:00,20210805,22:05:00,314.96,315.05,314.95,315.05,18800
2021-08-05 22:10:00,20210805,22:10:00,315.05,315.18,315.01,315.08,40380
2021-08-05 22:15:00,20210805,22:15:00,315.17,315.17,315.07,315.14,4110
2021-08-05 22:20:00,20210805,22:20:00,315.14,315.14,315.07,315.08,5330
2021-08-05 22:25:00,20210805,22:25:00,315.08,315.08,315.07,315.08,24420
2021-08-05 22:30:00,20210805,22:30:00,315.08,315.15,315.07,315.14,18080
2021-08-05 22:35:00,20210805,22:35:00,315.13,315.2,315.1,315.18,31490
2021-08-05 22:40:00,20210805,22:40:00,315.12,315.2,315.08,315.12,99950
2021-08-05 22:45:00,20210805,22:45:00,315.12,315.2,315.12,315.2,38920
2021-08-05 22:50:00,20210805,22:50:00,315.2,315.2,315.13,315.15,18240
2021-08-05 22:55:00,20210805,22:55:00,315.2,315.44,315.15,315.4,117570
2021-08-05 23:00:00,20210805,23:00:00,315.4,315.62,315.35,315.59,91520
2021-08-05 23:05:00,20210805,23:05:00,315.59,315.77,315.47,315.77,95180
2021-08-05 23:10:00,20210805,23:10:00,315.61,315.84,315.57,315.82,79330
2021-08-05 23:15:00,20210805,23:15:00,315.82,315.87,315.69,315.71,36800
2021-08-05 23:20:00,20210805,23:20:00,315.85,315.87,315.76,315.8,19660
2021-08-05 23:25:00,20210805,23:25:00,315.8,315.85,315.61,315.61,48750
2021-08-05 23:30:00,20210805,23:30:00,315.61,315.62,315.45,315.58,27270
2021-08-05 23:35:00,20210805,23:35:00,315.58,315.8,315.58,315.7,24940
2021-08-05 23:40:00,20210805,23:40:00,315.68,315.74,315.51,315.69,50380
2021-08-05 23:45:00,20210805,23:45:00,315.67,315.82,315.57,315.82,76230
2021-08-06 10:00:00,20210806,10:00:00,316.1,316.48,315.51,315.88,1133550
2021-08-06 10:05:00,20210806,10:05:00,315.99,316.16,315.55,315.75,326420
2021-08-06 10:10:00,20210806,10:10:00,315.75,316.37,315.57,315.69,624660
2021-08-06 10:15:00,20210806,10:15:00,315.68,315.8,315.31,315.64,382420
2021-08-06 10:20:00,20210806,10:20:00,315.64,316.39,315.53,316.35,600340
2021-08-06 10:25:00,20210806,10:25:00,316.37,316.91,316.08,316.65,967090
2021-08-06 10:30:00,20210806,10:30:00,316.64,317.2,316.6,317.15,1162660
2021-08-06 10:35:00,20210806,10:35:00,317.12,317.6,317.12,317.58,1368920
2021-08-06 10:40:00,20210806,10:40:00,317.58,317.6,317.08,317.1,615640
2021-08-06 10:45:00,20210806,10:45:00,317.1,317.3,316.82,317.21,819370
2021-08-06 10:50:00,20210806,10:50:00,317.21,317.8,317.07,317.64,1407790
2021-08-06 10:55:00,20210806,10:55:00,317.74,317.87,317.49,317.8,455970
2021-08-06 11:00:00,20210806,11:00:00,317.8,317.96,317.5,317.65,369410
2021-08-06 11:05:00,20210806,11:05:00,317.63,317.85,317.57,317.6,473630
2021-08-06 11:10:00,20210806,11:10:00,317.6,317.8,317.58,317.8,251340
2021-08-06 11:15:00,20210806,11:15:00,317.79,318.35,317.72,318.3,1461840
2021-08-06 11:20:00,20210806,11:20:00,318.24,318.95,318.21,318.94,1313340
2021-08-06 11:25:00,20210806,11:25:00,318.93,319.39,318.83,319.23,1835090
2021-08-06 11:30:00,20210806,11:30:00,319.23,319.63,319.01,319.17,1033510
2021-08-06 11:35:00,20210806,11:35:00,319.17,319.2,318.61,318.71,616440
2021-08-06 11:40:00,20210806,11:40:00,318.71,318.81,318.44,318.67,345510
2021-08-06 11:45:00,20210806,11:45:00,318.7,319.0,318.57,318.65,234180
2021-08-06 11:50:00,20210806,11:50:00,318.57,318.94,318.5,318.7,220780
2021-08-06 11:55:00,20210806,11:55:00,318.75,318.94,318.66,318.69,302720
2021-08-06 12:00:00,20210806,12:00:00,318.69,319.0,318.52,319.0,625300
2021-08-06 12:05:00,20210806,12:05:00,319.0,319.0,318.86,318.89,751150
2021-08-06 12:10:00,20210806,12:10:00,318.89,318.93,318.56,318.63,202810
2021-08-06 12:15:00,20210806,12:15:00,318.7,318.7,318.11,318.24,532120
2021-08-06 12:20:00,20210806,12:20:00,318.25,318.25,317.8,317.97,1040940
2021-08-06 12:25:00,20210806,12:25:00,317.97,318.06,317.61,317.85,707250
2021-08-06 12:30:00,20210806,12:30:00,317.81,318.2,317.8,318.1,662780
2021-08-06 12:35:00,20210806,12:35:00,318.1,318.19,317.71,317.84,280520
2021-08-06 12:40:00,20210806,12:40:00,317.87,318.2,317.75,318.16,267870
2021-08-06 12:45:00,20210806,12:45:00,318.14,318.2,317.9,318.18,359100
2021-08-06 12:50:00,20210806,12:50:00,318.15,318.67,318.0,318.57,273180
2021-08-06 12:55:00,20210806,12:55:00,318.62,318.62,318.2,318.46,228480
2021-08-06 13:00:00,20210806,13:00:00,318.37,318.5,318.06,318.23,198630
2021-08-06 13:05:00,20210806,13:05:00,318.23,318.29,317.89,318.1,430010
2021-08-06 13:10:00,20210806,13:10:00,318.06,318.24,318.05,318.1,117280
2021-08-06 13:15:00,20210806,13:15:00,318.1,318.41,318.0,318.4,176330
2021-08-06 13:20:00,20210806,13:20:00,318.37,318.5,318.22,318.4,141120
2021-08-06 13:25:00,20210806,13:25:00,318.4,318.47,318.16,318.21,145100
2021-08-06 13:30:00,20210806,13:30:00,318.21,318.39,318.13,318.39,100100
2021-08-06 13:35:00,20210806,13:35:00,318.36,318.93,318.34,318.79,420150
2021-08-06 13:40:00,20210806,13:40:00,318.79,319.23,318.73,318.93,653420
2021-08-06 13:45:00,20210806,13:45:00,318.87,318.99,318.66,318.84,153560
2021-08-06 13:50:00,20210806,13:50:00,318.95,319.18,318.84,319.02,563420
2021-08-06 13:55:00,20210806,13:55:00,319.02,319.1,318.94,319.0,224930
2021-08-06 14:00:00,20210806,14:00:00,319.04,319.09,319.0,319.04,155750
2021-08-06 14:05:00,20210806,14:05:00,319.07,319.25,319.0,319.11,422070
2021-08-06 14:10:00,20210806,14:10:00,319.15,319.17,318.87,319.07,329940
2021-08-06 14:15:00,20210806,14:15:00,319.08,319.25,319.0,319.25,647440
2021-08-06 14:20:00,20210806,14:20:00,319.25,319.25,319.04,319.24,157100
2021-08-06 14:25:00,20210806,14:25:00,319.19,319.25,318.82,319.02,310580
2021-08-06 14:30:00,20210806,14:30:00,319.0,319.2,319.0,319.18,367640
2021-08-06 14:35:00,20210806,14:35:00,319.2,319.2,319.04,319.13,100580
2021-08-06 14:40:00,20210806,14:40:00,319.17,319.27,319.0,319.0,573790
2021-08-06 14:45:00,20210806,14:45:00,319.0,319.4,319.0,319.36,359790
2021-08-06 14:50:00,20210806,14:50:00,319.38,319.39,319.24,319.32,124290
2021-08-06 14:55:00,20210806,14:55:00,319.32,319.34,319.0,319.18,265050
2021-08-06 15:00:00,20210806,15:00:00,319.18,319.34,319.18,319.29,124780
2021-08-06 15:05:00,20210806,15:05:00,319.33,319.39,319.01,319.09,242640
2021-08-06 15:10:00,20210806,15:10:00,319.05,319.23,318.63,318.67,323250
2021-08-06 15:15:00,20210806,15:15:00,318.69,318.8,318.36,318.75,228370
2021-08-06 15:20:00,20210806,15:20:00,318.75,318.94,318.67,318.86,145090
2021-08-06 15:25:00,20210806,15:25:00,318.86,319.0,318.61,318.74,207740
2021-08-06 15:30:00,20210806,15:30:00,318.8,319.1,318.5,318.89,580290
2021-08-06 15:35:00,20210806,15:35:00,318.86,319.3,318.82,319.3,288200
2021-08-06 15:40:00,20210806,15:40:00,319.3,319.3,319.1,319.14,363200
2021-08-06 15:45:00,20210806,15:45:00,319.14,319.54,318.91,319.15,1026630
2021-08-06 15:50:00,20210806,15:50:00,319.14,319.21,319.0,319.16,420130
2021-08-06 15:55:00,20210806,15:55:00,319.2,319.5,319.15,319.46,228320
2021-08-06 16:00:00,20210806,16:00:00,319.46,319.68,319.0,319.35,929790
2021-08-06 16:05:00,20210806,16:05:00,319.36,319.53,319.17,319.3,209670
2021-08-06 16:10:00,20210806,16:10:00,319.34,319.34,318.11,318.39,828620
2021-08-06 16:15:00,20210806,16:15:00,318.24,319.11,318.2,319.08,248510
2021-08-06 16:20:00,20210806,16:20:00,319.09,319.17,318.84,319.12,176120
2021-08-06 16:25:00,20210806,16:25:00,319.17,319.34,318.95,319.24,302900
2021-08-06 16:30:00,20210806,16:30:00,319.24,319.27,318.95,319.07,249820
2021-08-06 16:35:00,20210806,16:35:00,319.15,319.19,318.73,318.89,195280
2021-08-06 16:40:00,20210806,16:40:00,319.0,319.12,318.88,319.1,160970
2021-08-06 16:45:00,20210806,16:45:00,319.1,319.19,319.0,319.1,459230
2021-08-06 16:50:00,20210806,16:50:00,319.09,319.1,318.8,319.0,559730
2021-08-06 16:55:00,20210806,16:55:00,319.0,319.09,318.86,319.09,295950
2021-08-06 17:00:00,20210806,17:00:00,319.09,319.3,318.87,319.17,221060
2021-08-06 17:05:00,20210806,17:05:00,319.18,319.23,318.89,319.03,305330
2021-08-06 17:10:00,20210806,17:10:00,319.05,319.45,319.0,319.37,458700
2021-08-06 17:15:00,20210806,17:15:00,319.37,319.5,319.26,319.35,288420
2021-08-06 17:20:00,20210806,17:20:00,319.36,319.68,319.3,319.59,386490
2021-08-06 17:25:00,20210806,17:25:00,319.57,319.6,319.26,319.5,203780
